COD;Valor Pedido;Cidade;Data da Venda;COD Cliente
AB1012;R$ 4,00;Guarulhos;08/11/2017;399
AB1010;R$ 2,00;Rio de Janeiro;08/11/2017;99
AB1009;R$ 2,00;São Paulo;08/11/2017;718
AB1024;R$ 2,00;Guarulhos;08/11/2017;629
AB1007;R$ 1,00;Belo Horizonte;08/11/2017;18
AB1009;R$ 2,00;Belo Horizonte;08/11/2017;581
AB1017;R$ 1,00;Guarulhos;08/11/2017;467
AB1003;R$ 3,00;Porto Alegre;08/11/2017;203
AB1018;R$ 4,00;Belo Horizonte;08/11/2017;631
AB1008;R$ 5,00;Campinas;08/11/2017;511
AB1022;R$ 1,00;São Paulo;08/11/2017;450
AB1012;R$ 3,00;Niterói;08/11/2017;40
AB1022;R$ 3,00;Niterói;08/11/2017;514
AB1006;R$ 1,00;Guarulhos;08/11/2017;536
AB1014;R$ 5,00;Rio de Janeiro;08/11/2017;20
AB1007;R$ 1,00;Salvador;08/11/2017;692
AB1024;R$ 3,00;Salvador;08/11/2017;559
AB1006;R$ 1,00;Goiânia;08/11/2017;682
AB1009;R$ 3,00;Porto Alegre;08/11/2017;592
AB1021;R$ 5,00;Niterói;08/11/2017;350
AB1007;R$ 4,00;Fortaleza;08/11/2017;279
AB1018;R$ 3,00;Belo Horizonte;08/11/2017;409
AB1001;R$ 3,00;Guarulhos;08/11/2017;233
AB1010;R$ 1,00;Campinas;08/11/2017;770
AB1016;R$ 3,00;Niterói;08/11/2017;688
AB1022;R$ 5,00;Goiânia;08/11/2017;291
AB1012;R$ 3,00;Fortaleza;08/11/2017;288
AB1011;R$ 2,00;Recife;08/11/2017;814
AB1003;R$ 4,00;Curitiba;08/11/2017;345
AB1013;R$ 2,00;Niterói;08/11/2017;30
AB1018;R$ 5,00;Guarulhos;08/11/2017;272
AB1004;R$ 3,00;Porto Alegre;08/11/2017;112
AB1013;R$ 1,00;Nova Iguaço;08/11/2017;591
AB1007;R$ 2,00;Nova Iguaço;08/11/2017;691
AB1024;R$ 2,00;Fortaleza;08/11/2017;279
AB1015;R$ 4,00;Niterói;08/11/2017;146
AB1016;R$ 1,00;Recife;08/11/2017;729
AB1005;R$ 1,00;São Paulo;08/11/2017;382
AB1022;R$ 1,00;Fortaleza;08/11/2017;612
AB1010;R$ 4,00;Belo Horizonte;09/11/2017;742
AB1011;R$ 2,00;Goiânia;09/11/2017;679
AB1011;R$ 1,00;Guarulhos;09/11/2017;433
AB1001;R$ 2,00;Curitiba;09/11/2017;526
AB1004;R$ 5,00;Guarulhos;09/11/2017;127
AB1001;R$ 4,00;Porto Alegre;09/11/2017;305
AB1023;R$ 2,00;Curitiba;09/11/2017;60
AB1007;R$ 1,00;Salvador;09/11/2017;692
AB1003;R$ 2,00;Goiânia;09/11/2017;438
AB1018;R$ 2,00;Nova Iguaço;09/11/2017;308
AB1014;R$ 5,00;Guarulhos;09/11/2017;207
AB1001;R$ 4,00;Campinas;09/11/2017;139
AB1014;R$ 5,00;Porto Alegre;09/11/2017;702
AB1010;R$ 1,00;Curitiba;09/11/2017;95
AB1006;R$ 2,00;Salvador;09/11/2017;593
AB1022;R$ 5,00;São Paulo;09/11/2017;196
AB1013;R$ 1,00;Recife;09/11/2017;297
AB1022;R$ 5,00;Belo Horizonte;09/11/2017;611
AB1012;R$ 3,00;Salvador;09/11/2017;216
AB1007;R$ 2,00;Goiânia;09/11/2017;512
AB1021;R$ 3,00;Curitiba;09/11/2017;85
AB1001;R$ 4,00;Campinas;09/11/2017;395
AB1014;R$ 5,00;Salvador;09/11/2017;692
AB1013;R$ 2,00;Nova Iguaço;09/11/2017;25
AB1014;R$ 3,00;Porto Alegre;09/11/2017;702
AB1016;R$ 2,00;Goiânia;09/11/2017;88
AB1022;R$ 4,00;Rio de Janeiro;09/11/2017;377
AB1020;R$ 1,00;Rio de Janeiro;09/11/2017;362
AB1020;R$ 2,00;Guarulhos;09/11/2017;548
AB1014;R$ 2,00;Campinas;09/11/2017;447
AB1007;R$ 2,00;Nova Iguaço;09/11/2017;307
AB1008;R$ 4,00;Guarulhos;09/11/2017;528
AB1014;R$ 4,00;São Paulo;09/11/2017;389
AB1018;R$ 5,00;Goiânia;09/11/2017;65
AB1013;R$ 5,00;Belo Horizonte;09/11/2017;415
AB1021;R$ 2,00;Belo Horizonte;09/11/2017;581
AB1006;R$ 3,00;Belo Horizonte;09/11/2017;193
AB1006;R$ 3,00;Campinas;09/11/2017;309
AB1009;R$ 1,00;Rio de Janeiro;09/11/2017;405
AB1008;R$ 1,00;São Paulo;09/11/2017;665
AB1016;R$ 2,00;Salvador;09/11/2017;247
AB1022;R$ 3,00;Guarulhos;09/11/2017;26
AB1023;R$ 3,00;Curitiba;10/11/2017;60
AB1016;R$ 4,00;Recife;10/11/2017;5
AB1018;R$ 5,00;Guarulhos;10/11/2017;233
AB1015;R$ 2,00;Nova Iguaço;10/11/2017;282
AB1014;R$ 1,00;Niterói;10/11/2017;10
AB1007;R$ 4,00;Fortaleza;10/11/2017;215
AB1003;R$ 1,00;Curitiba;10/11/2017;720
AB1011;R$ 4,00;Recife;10/11/2017;376
AB1016;R$ 3,00;Porto Alegre;10/11/2017;811
AB1001;R$ 5,00;Niterói;10/11/2017;228
AB1012;R$ 3,00;Porto Alegre;10/11/2017;267
AB1018;R$ 1,00;São Paulo;10/11/2017;797
AB1010;R$ 3,00;São Paulo;10/11/2017;49
AB1021;R$ 2,00;São Paulo;10/11/2017;303
AB1012;R$ 4,00;Belo Horizonte;10/11/2017;193
AB1021;R$ 1,00;Recife;10/11/2017;27
AB1010;R$ 4,00;Fortaleza;10/11/2017;796
AB1014;R$ 5,00;Rio de Janeiro;10/11/2017;558
AB1023;R$ 2,00;São Paulo;10/11/2017;53
AB1014;R$ 5,00;Niterói;10/11/2017;706
AB1014;R$ 2,00;Porto Alegre;10/11/2017;444
AB1022;R$ 1,00;Niterói;10/11/2017;451
AB1003;R$ 5,00;Guarulhos;10/11/2017;356
AB1016;R$ 5,00;São Paulo;10/11/2017;49
AB1019;R$ 5,00;Salvador;10/11/2017;800
AB1013;R$ 2,00;Campinas;10/11/2017;138
AB1013;R$ 1,00;Rio de Janeiro;10/11/2017;134
AB1021;R$ 5,00;Fortaleza;10/11/2017;133
AB1020;R$ 2,00;Niterói;11/11/2017;280
AB1003;R$ 1,00;Guarulhos;11/11/2017;56
AB1001;R$ 2,00;Curitiba;11/11/2017;22
AB1017;R$ 1,00;Curitiba;11/11/2017;367
AB1001;R$ 2,00;Salvador;11/11/2017;675
AB1004;R$ 4,00;Guarulhos;11/11/2017;242
AB1017;R$ 3,00;Nova Iguaço;11/11/2017;556
AB1007;R$ 2,00;Nova Iguaço;11/11/2017;452
AB1016;R$ 3,00;Curitiba;11/11/2017;346
AB1007;R$ 1,00;Goiânia;11/11/2017;425
AB1006;R$ 5,00;Porto Alegre;11/11/2017;143
AB1016;R$ 1,00;São Paulo;11/11/2017;312
AB1002;R$ 2,00;Rio de Janeiro;11/11/2017;155
AB1009;R$ 1,00;Niterói;11/11/2017;390
AB1008;R$ 5,00;Guarulhos;11/11/2017;524
AB1008;R$ 4,00;Guarulhos;11/11/2017;212
AB1021;R$ 1,00;Rio de Janeiro;11/11/2017;570
AB1005;R$ 5,00;Curitiba;11/11/2017;1
AB1018;R$ 3,00;Nova Iguaço;11/11/2017;655
AB1020;R$ 2,00;Porto Alegre;11/11/2017;12
AB1023;R$ 1,00;Salvador;11/11/2017;15
AB1005;R$ 1,00;Goiânia;11/11/2017;518
AB1022;R$ 5,00;Campinas;11/11/2017;199
AB1002;R$ 1,00;São Paulo;11/11/2017;484
AB1024;R$ 2,00;Salvador;11/11/2017;97
AB1018;R$ 1,00;Fortaleza;11/11/2017;580
AB1001;R$ 3,00;Niterói;11/11/2017;176
AB1004;R$ 4,00;Curitiba;11/11/2017;271
AB1021;R$ 4,00;Niterói;11/11/2017;118
AB1006;R$ 2,00;Curitiba;11/11/2017;93
AB1017;R$ 3,00;Guarulhos;11/11/2017;491
AB1014;R$ 4,00;Guarulhos;11/11/2017;205
AB1011;R$ 1,00;Nova Iguaço;11/11/2017;736
AB1008;R$ 5,00;Recife;12/11/2017;814
AB1006;R$ 5,00;Guarulhos;12/11/2017;26
AB1024;R$ 2,00;Nova Iguaço;12/11/2017;655
AB1012;R$ 3,00;Porto Alegre;12/11/2017;353
AB1023;R$ 5,00;Curitiba;12/11/2017;643
AB1011;R$ 2,00;Campinas;12/11/2017;309
AB1010;R$ 4,00;Rio de Janeiro;12/11/2017;625
AB1013;R$ 1,00;Goiânia;12/11/2017;116
AB1017;R$ 2,00;Recife;12/11/2017;814
AB1005;R$ 1,00;São Paulo;12/11/2017;160
AB1002;R$ 3,00;Guarulhos;12/11/2017;410
AB1005;R$ 2,00;Fortaleza;12/11/2017;818
AB1001;R$ 5,00;Campinas;12/11/2017;423
AB1019;R$ 2,00;Porto Alegre;12/11/2017;143
AB1020;R$ 3,00;Fortaleza;12/11/2017;130
AB1003;R$ 3,00;Niterói;12/11/2017;807
AB1020;R$ 4,00;Guarulhos;12/11/2017;48
AB1022;R$ 1,00;Rio de Janeiro;12/11/2017;298
AB1023;R$ 3,00;Belo Horizonte;12/11/2017;550
AB1014;R$ 3,00;Goiânia;12/11/2017;614
AB1009;R$ 1,00;Niterói;12/11/2017;10
AB1004;R$ 1,00;Salvador;12/11/2017;700
AB1012;R$ 4,00;Salvador;12/11/2017;16
AB1021;R$ 1,00;Porto Alegre;12/11/2017;230
AB1003;R$ 2,00;Salvador;12/11/2017;156
AB1007;R$ 3,00;Goiânia;12/11/2017;88
AB1011;R$ 4,00;Belo Horizonte;12/11/2017;590
AB1024;R$ 4,00;Goiânia;12/11/2017;636
AB1009;R$ 5,00;Guarulhos;12/11/2017;356
AB1015;R$ 3,00;Niterói;12/11/2017;135
AB1017;R$ 1,00;Campinas;12/11/2017;150
AB1002;R$ 1,00;Curitiba;12/11/2017;637
AB1001;R$ 3,00;Recife;12/11/2017;106
AB1022;R$ 3,00;Curitiba;13/11/2017;743
AB1022;R$ 3,00;Guarulhos;13/11/2017;306
AB1004;R$ 2,00;Recife;13/11/2017;219
AB1001;R$ 4,00;Salvador;13/11/2017;90
AB1014;R$ 5,00;Porto Alegre;13/11/2017;267
AB1009;R$ 2,00;Campinas;13/11/2017;423
AB1016;R$ 1,00;Goiânia;13/11/2017;762
AB1021;R$ 2,00;Rio de Janeiro;13/11/2017;788
AB1014;R$ 3,00;Nova Iguaço;13/11/2017;569
AB1002;R$ 4,00;Recife;13/11/2017;106
AB1005;R$ 3,00;Rio de Janeiro;13/11/2017;259
AB1004;R$ 4,00;Guarulhos;13/11/2017;364
AB1019;R$ 4,00;Fortaleza;13/11/2017;504
AB1009;R$ 4,00;Guarulhos;13/11/2017;364
AB1004;R$ 2,00;Guarulhos;13/11/2017;372
AB1004;R$ 5,00;Curitiba;13/11/2017;346
AB1010;R$ 5,00;Guarulhos;13/11/2017;142
AB1006;R$ 3,00;Fortaleza;13/11/2017;87
AB1022;R$ 3,00;Guarulhos;13/11/2017;302
AB1009;R$ 4,00;Salvador;13/11/2017;275
AB1003;R$ 1,00;São Paulo;13/11/2017;50
AB1009;R$ 2,00;Curitiba;13/11/2017;343
AB1024;R$ 3,00;Curitiba;13/11/2017;637
AB1022;R$ 4,00;Belo Horizonte;13/11/2017;186
AB1020;R$ 1,00;Niterói;13/11/2017;763
AB1012;R$ 3,00;Campinas;13/11/2017;411
AB1015;R$ 5,00;Porto Alegre;13/11/2017;801
AB1021;R$ 1,00;Guarulhos;13/11/2017;339
AB1012;R$ 2,00;Salvador;13/11/2017;164
AB1011;R$ 4,00;Campinas;13/11/2017;96
AB1001;R$ 5,00;Fortaleza;14/11/2017;171
AB1013;R$ 2,00;Goiânia;14/11/2017;674
AB1005;R$ 2,00;Curitiba;14/11/2017;93
AB1012;R$ 3,00;Fortaleza;14/11/2017;609
AB1007;R$ 3,00;Campinas;14/11/2017;300
AB1016;R$ 2,00;Recife;14/11/2017;373
AB1022;R$ 5,00;Nova Iguaço;14/11/2017;591
AB1008;R$ 4,00;Fortaleza;14/11/2017;818
AB1007;R$ 4,00;Fortaleza;14/11/2017;366
AB1002;R$ 4,00;Campinas;14/11/2017;656
AB1010;R$ 1,00;Curitiba;14/11/2017;238
AB1008;R$ 2,00;Niterói;14/11/2017;35
AB1001;R$ 3,00;São Paulo;14/11/2017;69
AB1001;R$ 3,00;Guarulhos;14/11/2017;249
AB1011;R$ 4,00;Niterói;14/11/2017;73
AB1019;R$ 4,00;Fortaleza;14/11/2017;802
AB1008;R$ 5,00;Rio de Janeiro;14/11/2017;407
AB1002;R$ 5,00;Curitiba;14/11/2017;743
AB1018;R$ 3,00;Recife;14/11/2017;234
AB1020;R$ 3,00;Curitiba;14/11/2017;271
AB1018;R$ 3,00;Guarulhos;14/11/2017;294
AB1015;R$ 3,00;Niterói;14/11/2017;30
AB1013;R$ 2,00;Salvador;14/11/2017;174
AB1018;R$ 3,00;São Paulo;14/11/2017;104
AB1012;R$ 2,00;Curitiba;15/11/2017;535
AB1004;R$ 1,00;Campinas;15/11/2017;332
AB1004;R$ 5,00;Curitiba;15/11/2017;239
AB1013;R$ 5,00;Fortaleza;15/11/2017;781
AB1024;R$ 5,00;Belo Horizonte;15/11/2017;581
AB1012;R$ 5,00;Guarulhos;15/11/2017;433
AB1012;R$ 5,00;Rio de Janeiro;15/11/2017;625
AB1013;R$ 5,00;Goiânia;15/11/2017;463
AB1007;R$ 2,00;Goiânia;15/11/2017;116
AB1015;R$ 5,00;Porto Alegre;15/11/2017;112
AB1001;R$ 1,00;Guarulhos;15/11/2017;339
AB1019;R$ 1,00;Rio de Janeiro;15/11/2017;11
AB1014;R$ 2,00;Guarulhos;15/11/2017;242
AB1016;R$ 2,00;Recife;15/11/2017;500
AB1010;R$ 1,00;Goiânia;15/11/2017;759
AB1007;R$ 3,00;Niterói;15/11/2017;809
AB1009;R$ 2,00;Curitiba;15/11/2017;210
AB1012;R$ 4,00;Belo Horizonte;15/11/2017;193
AB1014;R$ 4,00;Porto Alegre;15/11/2017;361
AB1008;R$ 1,00;Niterói;15/11/2017;236
AB1005;R$ 2,00;Salvador;15/11/2017;100
AB1016;R$ 3,00;Campinas;15/11/2017;431
AB1019;R$ 1,00;Nova Iguaço;15/11/2017;791
AB1021;R$ 1,00;Nova Iguaço;15/11/2017;330
AB1002;R$ 5,00;Fortaleza;15/11/2017;818
AB1019;R$ 2,00;Recife;15/11/2017;342
AB1020;R$ 2,00;Belo Horizonte;15/11/2017;475
AB1022;R$ 4,00;Porto Alegre;15/11/2017;453
AB1023;R$ 5,00;Porto Alegre;15/11/2017;588
AB1022;R$ 4,00;Rio de Janeiro;15/11/2017;121
AB1002;R$ 3,00;Rio de Janeiro;15/11/2017;788
AB1018;R$ 4,00;Campinas;15/11/2017;709
AB1008;R$ 3,00;Goiânia;15/11/2017;147
AB1001;R$ 1,00;Nova Iguaço;15/11/2017;591
AB1019;R$ 4,00;Campinas;15/11/2017;108
AB1016;R$ 5,00;Rio de Janeiro;15/11/2017;3
AB1018;R$ 3,00;Curitiba;15/11/2017;338
AB1020;R$ 3,00;Guarulhos;15/11/2017;502
AB1017;R$ 5,00;Goiânia;15/11/2017;116
AB1017;R$ 3,00;Porto Alegre;16/11/2017;795
AB1004;R$ 5,00;Guarulhos;16/11/2017;392
AB1008;R$ 1,00;Salvador;16/11/2017;769
AB1016;R$ 4,00;Goiânia;16/11/2017;425
AB1002;R$ 2,00;Salvador;16/11/2017;692
AB1015;R$ 4,00;Guarulhos;16/11/2017;524
AB1003;R$ 4,00;São Paulo;16/11/2017;773
AB1002;R$ 2,00;Nova Iguaço;16/11/2017;806
AB1016;R$ 3,00;Curitiba;16/11/2017;7
AB1019;R$ 1,00;Curitiba;16/11/2017;178
AB1012;R$ 1,00;Belo Horizonte;16/11/2017;631
AB1016;R$ 3,00;Campinas;16/11/2017;793
AB1011;R$ 4,00;Nova Iguaço;16/11/2017;568
AB1001;R$ 1,00;Nova Iguaço;16/11/2017;649
AB1005;R$ 1,00;Goiânia;16/11/2017;246
AB1011;R$ 2,00;Goiânia;16/11/2017;466
AB1017;R$ 1,00;Belo Horizonte;16/11/2017;441
AB1021;R$ 1,00;Salvador;16/11/2017;792
AB1023;R$ 5,00;Campinas;16/11/2017;192
AB1005;R$ 5,00;Recife;16/11/2017;297
AB1004;R$ 5,00;Nova Iguaço;16/11/2017;308
AB1020;R$ 4,00;Rio de Janeiro;16/11/2017;326
AB1023;R$ 1,00;Fortaleza;16/11/2017;599
AB1008;R$ 3,00;Guarulhos;16/11/2017;229
AB1017;R$ 3,00;São Paulo;16/11/2017;446
AB1006;R$ 1,00;São Paulo;16/11/2017;303
AB1019;R$ 4,00;Belo Horizonte;16/11/2017;123
AB1024;R$ 3,00;Rio de Janeiro;16/11/2017;76
AB1007;R$ 2,00;Guarulhos;16/11/2017;62
AB1008;R$ 2,00;Guarulhos;16/11/2017;496
AB1005;R$ 5,00;Rio de Janeiro;16/11/2017;804
AB1009;R$ 4,00;Goiânia;16/11/2017;614
AB1016;R$ 4,00;Fortaleza;16/11/2017;263
AB1024;R$ 5,00;Goiânia;16/11/2017;463
AB1018;R$ 5,00;Recife;17/11/2017;322
AB1011;R$ 5,00;São Paulo;17/11/2017;650
AB1015;R$ 5,00;Guarulhos;17/11/2017;369
AB1002;R$ 1,00;Belo Horizonte;17/11/2017;418
AB1006;R$ 5,00;Guarulhos;17/11/2017;339
AB1017;R$ 2,00;Recife;17/11/2017;342
AB1009;R$ 4,00;Salvador;17/11/2017;245
AB1013;R$ 1,00;Rio de Janeiro;17/11/2017;744
AB1016;R$ 1,00;Nova Iguaço;17/11/2017;649
AB1007;R$ 2,00;Curitiba;17/11/2017;367
AB1007;R$ 5,00;Campinas;17/11/2017;663
AB1005;R$ 4,00;Nova Iguaço;17/11/2017;689
AB1011;R$ 1,00;Belo Horizonte;17/11/2017;58
AB1020;R$ 2,00;Belo Horizonte;17/11/2017;721
AB1021;R$ 5,00;Guarulhos;17/11/2017;340
AB1020;R$ 4,00;Salvador;17/11/2017;799
AB1008;R$ 2,00;Campinas;17/11/2017;333
AB1024;R$ 3,00;Niterói;17/11/2017;35
AB1011;R$ 5,00;Rio de Janeiro;17/11/2017;52
AB1017;R$ 3,00;Nova Iguaço;17/11/2017;627
AB1019;R$ 3,00;São Paulo;17/11/2017;650
AB1018;R$ 1,00;Salvador;17/11/2017;252
AB1024;R$ 1,00;São Paulo;17/11/2017;382
AB1019;R$ 5,00;Porto Alegre;17/11/2017;129
AB1012;R$ 5,00;Porto Alegre;17/11/2017;669
AB1009;R$ 1,00;Niterói;17/11/2017;46
AB1020;R$ 1,00;Recife;17/11/2017;197
AB1013;R$ 1,00;Campinas;17/11/2017;709
AB1008;R$ 1,00;Campinas;17/11/2017;411
AB1024;R$ 5,00;Fortaleza;17/11/2017;255
AB1014;R$ 2,00;Fortaleza;18/11/2017;553
AB1022;R$ 3,00;Niterói;18/11/2017;523
AB1004;R$ 3,00;Nova Iguaço;18/11/2017;806
AB1013;R$ 2,00;Salvador;18/11/2017;100
AB1001;R$ 4,00;Curitiba;18/11/2017;789
AB1012;R$ 2,00;Campinas;18/11/2017;333
AB1005;R$ 2,00;Nova Iguaço;18/11/2017;149
AB1014;R$ 1,00;Belo Horizonte;18/11/2017;520
AB1012;R$ 5,00;Guarulhos;18/11/2017;393
AB1010;R$ 1,00;Nova Iguaço;18/11/2017;24
AB1011;R$ 4,00;Guarulhos;18/11/2017;153
AB1008;R$ 1,00;Salvador;18/11/2017;437
AB1017;R$ 4,00;Goiânia;18/11/2017;291
AB1002;R$ 3,00;Campinas;18/11/2017;333
AB1020;R$ 2,00;São Paulo;18/11/2017;320
AB1016;R$ 1,00;Nova Iguaço;18/11/2017;736
AB1020;R$ 4,00;Rio de Janeiro;18/11/2017;148
AB1023;R$ 1,00;Belo Horizonte;18/11/2017;497
AB1015;R$ 3,00;Guarulhos;18/11/2017;83
AB1008;R$ 1,00;Porto Alegre;18/11/2017;436
AB1002;R$ 1,00;São Paulo;18/11/2017;111
AB1020;R$ 2,00;Niterói;18/11/2017;30
AB1011;R$ 3,00;Porto Alegre;18/11/2017;669
AB1013;R$ 3,00;Porto Alegre;18/11/2017;323
AB1024;R$ 2,00;Curitiba;18/11/2017;345
AB1020;R$ 5,00;Nova Iguaço;18/11/2017;585
AB1004;R$ 4,00;Porto Alegre;18/11/2017;6
AB1021;R$ 4,00;Recife;18/11/2017;370
AB1024;R$ 2,00;Guarulhos;18/11/2017;256
AB1024;R$ 1,00;Niterói;18/11/2017;756
AB1017;R$ 3,00;Campinas;18/11/2017;656
AB1010;R$ 2,00;São Paulo;18/11/2017;224
AB1023;R$ 4,00;Rio de Janeiro;18/11/2017;572
AB1020;R$ 1,00;Salvador;18/11/2017;82
AB1007;R$ 3,00;Rio de Janeiro;18/11/2017;571
AB1014;R$ 1,00;São Paulo;18/11/2017;484
AB1024;R$ 2,00;Guarulhos;19/11/2017;465
AB1016;R$ 5,00;Fortaleza;19/11/2017;580
AB1020;R$ 1,00;Fortaleza;19/11/2017;703
AB1006;R$ 3,00;Campinas;19/11/2017;332
AB1006;R$ 2,00;Campinas;19/11/2017;201
AB1006;R$ 5,00;Rio de Janeiro;19/11/2017;804
AB1009;R$ 4,00;São Paulo;19/11/2017;261
AB1013;R$ 4,00;Rio de Janeiro;19/11/2017;537
AB1010;R$ 4,00;Salvador;19/11/2017;285
AB1009;R$ 4,00;Recife;19/11/2017;777
AB1023;R$ 1,00;Rio de Janeiro;19/11/2017;325
AB1008;R$ 5,00;Recife;19/11/2017;254
AB1017;R$ 5,00;Nova Iguaço;19/11/2017;25
AB1009;R$ 2,00;Niterói;19/11/2017;549
AB1014;R$ 3,00;Salvador;19/11/2017;275
AB1014;R$ 1,00;São Paulo;19/11/2017;429
AB1009;R$ 2,00;Guarulhos;19/11/2017;98
AB1011;R$ 2,00;Belo Horizonte;19/11/2017;626
AB1008;R$ 4,00;Salvador;19/11/2017;544
AB1013;R$ 5,00;Campinas;19/11/2017;766
AB1005;R$ 4,00;Salvador;19/11/2017;198
AB1006;R$ 1,00;Belo Horizonte;19/11/2017;190
AB1023;R$ 2,00;Salvador;19/11/2017;15
AB1015;R$ 2,00;Belo Horizonte;19/11/2017;506
AB1010;R$ 3,00;Fortaleza;19/11/2017;91
AB1009;R$ 3,00;Recife;19/11/2017;555
AB1017;R$ 1,00;Nova Iguaço;19/11/2017;43
AB1010;R$ 5,00;Curitiba;19/11/2017;535
AB1007;R$ 2,00;Guarulhos;19/11/2017;528
AB1005;R$ 4,00;Goiânia;19/11/2017;815
AB1017;R$ 3,00;Recife;19/11/2017;777
AB1017;R$ 4,00;Fortaleza;19/11/2017;183
AB1008;R$ 2,00;Fortaleza;19/11/2017;255
AB1010;R$ 1,00;Goiânia;19/11/2017;414
AB1017;R$ 5,00;Guarulhos;19/11/2017;457
AB1007;R$ 5,00;Campinas;19/11/2017;395
AB1011;R$ 4,00;Recife;19/11/2017;805
AB1008;R$ 5,00;Guarulhos;19/11/2017;211
AB1011;R$ 1,00;Campinas;19/11/2017;739
AB1013;R$ 2,00;Belo Horizonte;19/11/2017;58
AB1013;R$ 5,00;Guarulhos;19/11/2017;184
AB1020;R$ 3,00;Goiânia;19/11/2017;636
AB1019;R$ 1,00;Porto Alegre;20/11/2017;586
AB1006;R$ 1,00;Belo Horizonte;20/11/2017;193
AB1011;R$ 4,00;Guarulhos;20/11/2017;623
AB1002;R$ 4,00;Rio de Janeiro;20/11/2017;11
AB1020;R$ 3,00;Goiânia;20/11/2017;116
AB1007;R$ 3,00;Guarulhos;20/11/2017;629
AB1001;R$ 2,00;Guarulhos;20/11/2017;399
AB1016;R$ 4,00;Goiânia;20/11/2017;438
AB1010;R$ 5,00;Porto Alegre;20/11/2017;200
AB1022;R$ 5,00;Curitiba;20/11/2017;95
AB1023;R$ 2,00;Guarulhos;20/11/2017;37
AB1003;R$ 5,00;Fortaleza;20/11/2017;113
AB1019;R$ 3,00;Niterói;20/11/2017;798
AB1023;R$ 2,00;Nova Iguaço;20/11/2017;691
AB1019;R$ 1,00;São Paulo;20/11/2017;140
AB1022;R$ 2,00;Curitiba;20/11/2017;239
AB1006;R$ 4,00;Guarulhos;20/11/2017;136
AB1003;R$ 4,00;Fortaleza;20/11/2017;802
AB1003;R$ 5,00;Guarulhos;20/11/2017;74
AB1004;R$ 5,00;Campinas;20/11/2017;59
AB1001;R$ 5,00;Guarulhos;20/11/2017;47
AB1023;R$ 1,00;Rio de Janeiro;20/11/2017;259
AB1022;R$ 3,00;São Paulo;20/11/2017;683
AB1010;R$ 5,00;Rio de Janeiro;20/11/2017;121
AB1005;R$ 1,00;Niterói;20/11/2017;228
AB1002;R$ 1,00;São Paulo;20/11/2017;316
AB1004;R$ 4,00;Guarulhos;20/11/2017;249
AB1016;R$ 2,00;Recife;20/11/2017;768
AB1016;R$ 2,00;Niterói;20/11/2017;809
AB1020;R$ 3,00;Guarulhos;20/11/2017;187
AB1013;R$ 5,00;Fortaleza;20/11/2017;740
AB1019;R$ 1,00;Niterói;20/11/2017;495
AB1015;R$ 5,00;Recife;20/11/2017;342
AB1012;R$ 2,00;Niterói;20/11/2017;584
AB1004;R$ 5,00;Fortaleza;20/11/2017;288
AB1002;R$ 2,00;Salvador;20/11/2017;247
AB1022;R$ 3,00;Guarulhos;20/11/2017;358
AB1012;R$ 4,00;Guarulhos;20/11/2017;83
AB1012;R$ 1,00;Goiânia;20/11/2017;177
AB1015;R$ 5,00;Niterói;21/11/2017;381
AB1001;R$ 2,00;Guarulhos;21/11/2017;344
AB1002;R$ 4,00;Goiânia;21/11/2017;296
AB1012;R$ 4,00;Niterói;21/11/2017;135
AB1024;R$ 1,00;São Paulo;21/11/2017;446
AB1003;R$ 5,00;Guarulhos;21/11/2017;610
AB1017;R$ 3,00;Niterói;21/11/2017;584
AB1015;R$ 4,00;São Paulo;21/11/2017;737
AB1022;R$ 4,00;Curitiba;21/11/2017;699
AB1019;R$ 5,00;Goiânia;21/11/2017;8
AB1006;R$ 1,00;Fortaleza;21/11/2017;363
AB1015;R$ 2,00;Niterói;21/11/2017;584
AB1018;R$ 2,00;Goiânia;21/11/2017;274
AB1016;R$ 2,00;Belo Horizonte;21/11/2017;626
AB1004;R$ 4,00;Niterói;21/11/2017;658
AB1014;R$ 4,00;Campinas;21/11/2017;151
AB1020;R$ 4,00;Guarulhos;21/11/2017;600
AB1013;R$ 3,00;Campinas;21/11/2017;739
AB1018;R$ 5,00;Fortaleza;21/11/2017;461
AB1020;R$ 4,00;Guarulhos;21/11/2017;457
AB1005;R$ 1,00;Recife;21/11/2017;603
AB1001;R$ 4,00;Guarulhos;21/11/2017;214
AB1024;R$ 4,00;Guarulhos;21/11/2017;179
AB1017;R$ 2,00;São Paulo;21/11/2017;748
AB1017;R$ 1,00;Campinas;21/11/2017;86
AB1005;R$ 5,00;Rio de Janeiro;21/11/2017;771
AB1015;R$ 5,00;Curitiba;21/11/2017;240
AB1005;R$ 2,00;Fortaleza;21/11/2017;818
AB1023;R$ 5,00;Porto Alegre;21/11/2017;64
AB1018;R$ 2,00;Campinas;21/11/2017;640
AB1008;R$ 1,00;Belo Horizonte;21/11/2017;21
AB1010;R$ 3,00;Goiânia;21/11/2017;532
AB1007;R$ 1,00;Guarulhos;21/11/2017;306
AB1016;R$ 1,00;Porto Alegre;21/11/2017;375
AB1016;R$ 1,00;Recife;21/11/2017;820
AB1023;R$ 4,00;Salvador;21/11/2017;156
AB1022;R$ 3,00;Guarulhos;22/11/2017;62
AB1016;R$ 4,00;Porto Alegre;22/11/2017;115
