COD,Valor Pedido,Cidade,Data da Venda,COD Cliente
AB1017,2.0,São Paulo,2018-02-04,541
AB1001,1.0,Fortaleza,2018-02-04,609
AB1008,3.0,Porto Alegre,2018-02-04,159
AB1019,1.0,Goiânia,2018-02-04,315
AB1018,5.0,Porto Alegre,2018-02-04,416
AB1008,1.0,Recife,2018-02-04,820
AB1020,2.0,Nova Iguaço,2018-02-04,231
AB1005,4.0,São Paulo,2018-02-04,196
AB1017,4.0,Campinas,2018-02-04,411
AB1002,3.0,Guarulhos,2018-02-04,339
AB1020,5.0,Curitiba,2018-02-04,338
AB1020,5.0,Guarulhos,2018-02-04,465
AB1006,3.0,Fortaleza,2018-02-04,255
AB1010,1.0,Campinas,2018-02-04,766
AB1018,4.0,Nova Iguaço,2018-02-04,689
AB1015,2.0,Belo Horizonte,2018-02-04,388
AB1005,2.0,São Paulo,2018-02-04,105
AB1007,5.0,Nova Iguaço,2018-02-04,51
AB1009,1.0,Belo Horizonte,2018-02-05,180
AB1021,4.0,Curitiba,2018-02-05,60
AB1009,2.0,Rio de Janeiro,2018-02-05,374
AB1015,1.0,Salvador,2018-02-05,646
AB1024,5.0,Porto Alegre,2018-02-05,143
AB1010,2.0,Porto Alegre,2018-02-05,453
AB1009,3.0,Campinas,2018-02-05,411
AB1003,4.0,Recife,2018-02-05,398
AB1002,1.0,São Paulo,2018-02-05,665
AB1019,5.0,Rio de Janeiro,2018-02-05,652
AB1004,2.0,Campinas,2018-02-05,770
AB1023,1.0,Curitiba,2018-02-05,93
AB1004,2.0,Rio de Janeiro,2018-02-05,248
AB1013,5.0,Salvador,2018-02-05,97
AB1002,3.0,Rio de Janeiro,2018-02-05,284
AB1007,2.0,Guarulhos,2018-02-05,327
AB1009,3.0,Campinas,2018-02-05,635
AB1016,5.0,Recife,2018-02-05,822
AB1006,2.0,Fortaleza,2018-02-05,519
AB1004,4.0,Recife,2018-02-05,234
AB1019,1.0,São Paulo,2018-02-05,382
AB1017,4.0,Rio de Janeiro,2018-02-05,744
AB1001,3.0,Niterói,2018-02-05,280
AB1011,2.0,Guarulhos,2018-02-05,467
AB1002,2.0,Campinas,2018-02-05,201
AB1019,5.0,Rio de Janeiro,2018-02-05,331
AB1024,4.0,Nova Iguaço,2018-02-06,77
AB1012,2.0,Porto Alegre,2018-02-06,266
AB1016,4.0,Guarulhos,2018-02-06,564
AB1008,3.0,Fortaleza,2018-02-06,163
AB1003,3.0,Campinas,2018-02-06,431
AB1021,2.0,Fortaleza,2018-02-06,133
AB1022,5.0,Goiânia,2018-02-06,582
AB1018,4.0,Niterói,2018-02-06,584
AB1002,1.0,Belo Horizonte,2018-02-06,357
AB1001,2.0,Rio de Janeiro,2018-02-06,625
AB1011,3.0,Nova Iguaço,2018-02-06,330
AB1022,1.0,Fortaleza,2018-02-06,503
AB1024,1.0,Fortaleza,2018-02-06,183
AB1014,2.0,Niterói,2018-02-06,756
AB1002,4.0,Guarulhos,2018-02-06,102
AB1018,2.0,Recife,2018-02-06,27
AB1009,2.0,Guarulhos,2018-02-06,393
AB1014,2.0,Guarulhos,2018-02-06,596
AB1003,3.0,Porto Alegre,2018-02-06,592
AB1016,4.0,Nova Iguaço,2018-02-06,25
AB1019,4.0,Nova Iguaço,2018-02-06,477
AB1013,4.0,São Paulo,2018-02-06,57
AB1019,1.0,Campinas,2018-02-07,618
AB1015,4.0,Nova Iguaço,2018-02-07,689
AB1024,3.0,Guarulhos,2018-02-07,433
AB1018,1.0,Goiânia,2018-02-07,182
AB1015,3.0,Belo Horizonte,2018-02-07,154
AB1013,3.0,Goiânia,2018-02-07,387
AB1017,2.0,Niterói,2018-02-07,73
AB1015,5.0,Niterói,2018-02-07,523
AB1010,1.0,Niterói,2018-02-07,40
AB1024,2.0,Recife,2018-02-07,633
AB1006,3.0,Nova Iguaço,2018-02-07,689
AB1001,5.0,Guarulhos,2018-02-07,440
AB1002,2.0,Guarulhos,2018-02-07,548
AB1004,5.0,Recife,2018-02-07,547
AB1002,3.0,Guarulhos,2018-02-07,185
AB1007,3.0,Guarulhos,2018-02-07,602
AB1009,1.0,Niterói,2018-02-07,688
AB1021,3.0,Salvador,2018-02-07,752
AB1001,4.0,Guarulhos,2018-02-07,417
AB1021,1.0,São Paulo,2018-02-07,408
AB1021,4.0,Guarulhos,2018-02-07,153
AB1023,3.0,Guarulhos,2018-02-07,241
AB1024,2.0,Rio de Janeiro,2018-02-07,20
AB1023,1.0,Guarulhos,2018-02-07,561
AB1015,4.0,São Paulo,2018-02-08,196
AB1020,5.0,Campinas,2018-02-08,395
AB1013,5.0,Rio de Janeiro,2018-02-08,362
AB1003,1.0,Nova Iguaço,2018-02-08,24
AB1005,2.0,Recife,2018-02-08,27
AB1013,3.0,Rio de Janeiro,2018-02-08,92
AB1019,5.0,Nova Iguaço,2018-02-08,460
AB1006,2.0,Niterói,2018-02-08,654
AB1014,5.0,São Paulo,2018-02-08,145
AB1020,1.0,São Paulo,2018-02-08,772
AB1002,1.0,Salvador,2018-02-08,482
AB1013,4.0,Belo Horizonte,2018-02-08,186
AB1014,3.0,Niterói,2018-02-08,94
AB1012,5.0,Campinas,2018-02-08,45
AB1010,5.0,Guarulhos,2018-02-08,372
AB1002,3.0,Guarulhos,2018-02-08,302
AB1018,4.0,Curitiba,2018-02-08,250
AB1004,4.0,Rio de Janeiro,2018-02-09,499
AB1013,3.0,Guarulhos,2018-02-09,287
AB1019,1.0,Fortaleza,2018-02-09,363
AB1008,4.0,Nova Iguaço,2018-02-09,530
AB1001,2.0,Goiânia,2018-02-09,685
AB1007,1.0,Niterói,2018-02-09,176
AB1022,5.0,Goiânia,2018-02-09,815
AB1022,4.0,Guarulhos,2018-02-09,496
AB1014,1.0,Goiânia,2018-02-09,317
AB1004,2.0,Belo Horizonte,2018-02-09,23
AB1023,2.0,Fortaleza,2018-02-09,504
AB1018,1.0,Belo Horizonte,2018-02-09,520
AB1014,1.0,Fortaleza,2018-02-09,91
AB1006,4.0,Belo Horizonte,2018-02-09,660
AB1007,5.0,Guarulhos,2018-02-09,623
AB1005,4.0,Rio de Janeiro,2018-02-09,817
AB1019,3.0,Fortaleza,2018-02-09,480
AB1018,4.0,Nova Iguaço,2018-02-09,568
AB1007,3.0,Porto Alegre,2018-02-09,525
AB1011,4.0,Campinas,2018-02-10,663
AB1023,2.0,Guarulhos,2018-02-10,141
AB1001,5.0,Recife,2018-02-10,820
AB1009,3.0,Salvador,2018-02-10,396
AB1023,4.0,Recife,2018-02-10,555
AB1006,5.0,Fortaleza,2018-02-10,703
AB1009,3.0,Guarulhos,2018-02-10,399
AB1019,5.0,Belo Horizonte,2018-02-10,385
AB1008,5.0,Curitiba,2018-02-10,61
AB1012,2.0,Guarulhos,2018-02-10,136
AB1015,2.0,Fortaleza,2018-02-10,480
AB1015,4.0,Campinas,2018-02-10,638
AB1010,4.0,Campinas,2018-02-10,423
AB1009,4.0,Recife,2018-02-10,653
AB1021,3.0,Guarulhos,2018-02-10,392
AB1015,1.0,Guarulhos,2018-02-10,417
AB1014,2.0,Recife,2018-02-10,777
AB1018,3.0,Goiânia,2018-02-10,679
AB1017,4.0,Recife,2018-02-10,376
AB1011,3.0,Fortaleza,2018-02-10,621
AB1006,5.0,Belo Horizonte,2018-02-10,520
AB1004,4.0,Campinas,2018-02-11,447
AB1003,2.0,Niterói,2018-02-11,546
AB1009,5.0,Campinas,2018-02-11,2
AB1021,4.0,Rio de Janeiro,2018-02-11,125
AB1013,2.0,Guarulhos,2018-02-11,306
AB1023,4.0,Belo Horizonte,2018-02-11,508
AB1006,5.0,Porto Alegre,2018-02-11,586
AB1017,2.0,Rio de Janeiro,2018-02-11,28
AB1023,4.0,Belo Horizonte,2018-02-11,631
AB1022,4.0,Nova Iguaço,2018-02-11,579
AB1013,2.0,Curitiba,2018-02-11,774
AB1001,2.0,Salvador,2018-02-11,594
AB1015,1.0,Curitiba,2018-02-11,293
AB1020,2.0,Guarulhos,2018-02-11,47
AB1021,1.0,Campinas,2018-02-11,59
AB1008,4.0,Niterói,2018-02-11,35
AB1015,5.0,Goiânia,2018-02-12,512
AB1007,4.0,São Paulo,2018-02-12,389
AB1021,3.0,Guarulhos,2018-02-12,67
AB1007,3.0,Rio de Janeiro,2018-02-12,407
AB1018,2.0,Goiânia,2018-02-12,225
AB1015,4.0,Nova Iguaço,2018-02-12,281
AB1019,1.0,Belo Horizonte,2018-02-12,470
AB1012,5.0,São Paulo,2018-02-12,160
AB1003,5.0,Belo Horizonte,2018-02-12,520
AB1014,2.0,Recife,2018-02-12,380
AB1009,2.0,Campinas,2018-02-12,423
AB1010,4.0,Nova Iguaço,2018-02-12,124
AB1009,2.0,Fortaleza,2018-02-12,580
AB1018,3.0,Recife,2018-02-12,197
AB1015,1.0,São Paulo,2018-02-12,261
AB1014,4.0,São Paulo,2018-02-12,104
AB1013,5.0,Rio de Janeiro,2018-02-12,476
AB1004,1.0,Rio de Janeiro,2018-02-12,572
AB1022,4.0,Guarulhos,2018-02-12,410
AB1017,3.0,Salvador,2018-02-12,90
AB1021,1.0,Niterói,2018-02-12,10
AB1007,5.0,Salvador,2018-02-12,534
AB1019,5.0,São Paulo,2018-02-13,650
AB1001,2.0,Campinas,2018-02-13,108
AB1001,2.0,Fortaleza,2018-02-13,781
AB1001,4.0,Curitiba,2018-02-13,60
AB1016,2.0,Recife,2018-02-13,449
AB1011,2.0,Campinas,2018-02-13,199
AB1019,2.0,Rio de Janeiro,2018-02-13,28
AB1015,4.0,Guarulhos,2018-02-13,410
AB1006,1.0,Niterói,2018-02-13,280
AB1021,3.0,Recife,2018-02-13,277
AB1013,1.0,Belo Horizonte,2018-02-13,456
AB1020,1.0,São Paulo,2018-02-13,319
AB1019,4.0,Curitiba,2018-02-13,533
AB1001,1.0,Curitiba,2018-02-13,789
AB1014,3.0,Goiânia,2018-02-13,527
AB1017,2.0,Campinas,2018-02-13,138
AB1008,3.0,Guarulhos,2018-02-13,136
AB1013,1.0,Salvador,2018-02-14,31
AB1017,1.0,Nova Iguaço,2018-02-14,690
AB1014,2.0,Recife,2018-02-14,500
AB1013,4.0,Niterói,2018-02-14,10
AB1015,1.0,Nova Iguaço,2018-02-14,9
AB1017,1.0,Curitiba,2018-02-14,478
AB1015,1.0,Belo Horizonte,2018-02-14,430
AB1022,1.0,Belo Horizonte,2018-02-14,186
AB1002,4.0,Salvador,2018-02-14,792
AB1011,1.0,Niterói,2018-02-14,523
AB1012,2.0,Rio de Janeiro,2018-02-14,248
AB1002,2.0,Recife,2018-02-14,595
AB1018,2.0,Rio de Janeiro,2018-02-14,462
AB1016,4.0,Guarulhos,2018-02-14,128
AB1002,1.0,Guarulhos,2018-02-14,467
AB1019,1.0,Goiânia,2018-02-14,821
AB1019,2.0,Rio de Janeiro,2018-02-14,570
AB1016,2.0,Salvador,2018-02-14,752
AB1022,4.0,Recife,2018-02-15,768
AB1017,2.0,Guarulhos,2018-02-15,67
AB1008,2.0,Porto Alegre,2018-02-15,375
AB1008,1.0,Campinas,2018-02-15,521
AB1005,1.0,Recife,2018-02-15,254
AB1012,1.0,Niterói,2018-02-15,807
AB1006,5.0,Belo Horizonte,2018-02-15,80
AB1010,4.0,Recife,2018-02-15,509
AB1011,5.0,Niterói,2018-02-15,35
AB1007,5.0,Niterói,2018-02-15,350
AB1018,2.0,Porto Alegre,2018-02-15,780
AB1006,3.0,Curitiba,2018-02-15,751
AB1010,2.0,Recife,2018-02-15,335
AB1024,5.0,Niterói,2018-02-15,176
AB1014,4.0,Salvador,2018-02-15,34
AB1004,3.0,Guarulhos,2018-02-16,41
AB1017,5.0,Goiânia,2018-02-16,674
AB1014,3.0,Curitiba,2018-02-16,239
AB1002,4.0,Guarulhos,2018-02-16,467
AB1019,1.0,Fortaleza,2018-02-16,157
AB1003,1.0,Niterói,2018-02-16,807
AB1024,3.0,Goiânia,2018-02-16,182
AB1017,4.0,São Paulo,2018-02-16,79
AB1006,3.0,Belo Horizonte,2018-02-16,379
AB1024,4.0,Rio de Janeiro,2018-02-16,374
AB1014,1.0,Campinas,2018-02-16,329
AB1024,1.0,Nova Iguaço,2018-02-16,9
AB1014,5.0,Recife,2018-02-16,304
AB1021,4.0,Fortaleza,2018-02-17,796
AB1008,1.0,Nova Iguaço,2018-02-17,579
AB1005,4.0,Porto Alegre,2018-02-17,592
AB1014,2.0,São Paulo,2018-02-17,446
AB1005,3.0,São Paulo,2018-02-17,55
AB1001,5.0,Guarulhos,2018-02-17,119
AB1021,4.0,Guarulhos,2018-02-17,561
AB1009,3.0,Rio de Janeiro,2018-02-17,531
AB1001,1.0,Fortaleza,2018-02-17,657
AB1018,3.0,Recife,2018-02-17,219
AB1021,5.0,Fortaleza,2018-02-17,697
AB1001,2.0,Fortaleza,2018-02-17,445
AB1022,3.0,Rio de Janeiro,2018-02-17,28
AB1018,1.0,Porto Alegre,2018-02-17,780
AB1021,4.0,Salvador,2018-02-17,790
AB1018,2.0,Rio de Janeiro,2018-02-17,284
AB1018,2.0,São Paulo,2018-02-17,484
AB1002,4.0,Guarulhos,2018-02-17,318
AB1001,1.0,São Paulo,2018-02-17,312
AB1017,3.0,Guarulhos,2018-02-17,311
AB1024,3.0,Guarulhos,2018-02-17,101
AB1024,2.0,Fortaleza,2018-02-17,279
AB1005,5.0,Recife,2018-02-17,144
AB1011,2.0,Goiânia,2018-02-18,682
AB1015,5.0,Guarulhos,2018-02-18,187
AB1017,4.0,Porto Alegre,2018-02-18,746
AB1018,4.0,Fortaleza,2018-02-18,621
AB1017,3.0,Niterói,2018-02-18,710
AB1023,4.0,Salvador,2018-02-18,799
AB1014,4.0,Nova Iguaço,2018-02-18,585
AB1020,3.0,Recife,2018-02-18,398
AB1016,4.0,Porto Alegre,2018-02-18,64
AB1001,3.0,Campinas,2018-02-18,309
AB1015,1.0,Salvador,2018-02-18,396
AB1013,4.0,Salvador,2018-02-18,237
AB1019,1.0,Campinas,2018-02-18,395
AB1006,1.0,Goiânia,2018-02-18,352
AB1001,5.0,Fortaleza,2018-02-18,480
AB1019,1.0,Recife,2018-02-18,342
AB1010,3.0,Niterói,2018-02-18,30
AB1016,1.0,Campinas,2018-02-18,36
AB1019,4.0,Rio de Janeiro,2018-02-18,298
AB1013,4.0,São Paulo,2018-02-18,737
AB1016,5.0,Fortaleza,2018-02-19,113
AB1024,5.0,Fortaleza,2018-02-19,621
AB1009,4.0,Nova Iguaço,2018-02-19,711
AB1013,5.0,Rio de Janeiro,2018-02-19,29
AB1017,3.0,Recife,2018-02-19,254
AB1024,2.0,São Paulo,2018-02-19,105
AB1009,2.0,Fortaleza,2018-02-19,796
AB1004,1.0,Porto Alegre,2018-02-19,785
AB1002,3.0,Rio de Janeiro,2018-02-19,29
AB1020,4.0,São Paulo,2018-02-19,541
AB1015,2.0,Fortaleza,2018-02-19,157
AB1020,3.0,Guarulhos,2018-02-19,142
AB1017,5.0,Goiânia,2018-02-19,562
AB1003,4.0,Recife,2018-02-19,106
AB1014,5.0,Nova Iguaço,2018-02-19,574
AB1006,3.0,Goiânia,2018-02-19,512
AB1010,5.0,São Paulo,2018-02-19,69
AB1014,1.0,São Paulo,2018-02-19,382
AB1014,1.0,Belo Horizonte,2018-02-19,613
AB1012,2.0,Belo Horizonte,2018-02-19,357
AB1011,4.0,Goiânia,2018-02-19,246
AB1019,2.0,Curitiba,2018-02-19,217
AB1024,1.0,Recife,2018-02-19,603
AB1017,3.0,Nova Iguaço,2018-02-19,283
AB1002,2.0,Guarulhos,2018-02-19,536
AB1011,5.0,Rio de Janeiro,2018-02-20,558
AB1008,1.0,Porto Alegre,2018-02-20,811
AB1022,3.0,Salvador,2018-02-20,559
AB1015,4.0,Rio de Janeiro,2018-02-20,121
AB1014,4.0,Campinas,2018-02-20,793
AB1002,4.0,Belo Horizonte,2018-02-20,611
AB1011,3.0,Porto Alegre,2018-02-20,12
AB1018,2.0,Campinas,2018-02-20,36
AB1007,4.0,Guarulhos,2018-02-20,548
AB1003,5.0,Goiânia,2018-02-20,527
AB1008,1.0,Guarulhos,2018-02-20,187
AB1006,5.0,Rio de Janeiro,2018-02-21,331
AB1001,1.0,Salvador,2018-02-21,583
AB1013,2.0,Salvador,2018-02-21,396
AB1004,4.0,Salvador,2018-02-21,232
AB1024,1.0,Niterói,2018-02-21,276
AB1013,1.0,São Paulo,2018-02-21,312
AB1016,5.0,Belo Horizonte,2018-02-21,415
AB1010,1.0,São Paulo,2018-02-21,650
AB1011,5.0,Niterói,2018-02-21,454
AB1012,2.0,Curitiba,2018-02-21,239
AB1012,5.0,Goiânia,2018-02-21,188
AB1020,3.0,Goiânia,2018-02-21,539
AB1008,1.0,Recife,2018-02-21,197
AB1020,2.0,Guarulhos,2018-02-21,536
AB1024,3.0,Campinas,2018-02-22,411
AB1021,5.0,Fortaleza,2018-02-22,87
AB1018,2.0,São Paulo,2018-02-22,320
AB1003,2.0,São Paulo,2018-02-22,310
AB1003,1.0,Niterói,2018-02-22,176
AB1012,3.0,Porto Alegre,2018-02-22,489
AB1022,4.0,Niterói,2018-02-22,523
AB1002,2.0,Salvador,2018-02-22,559
AB1010,3.0,Nova Iguaço,2018-02-22,689
AB1003,4.0,Belo Horizonte,2018-02-22,590
AB1017,1.0,Salvador,2018-02-22,82
AB1009,4.0,Curitiba,2018-02-22,1
AB1014,2.0,Rio de Janeiro,2018-02-22,788
AB1012,2.0,Guarulhos,2018-02-22,538
AB1012,2.0,Campinas,2018-02-22,45
AB1016,4.0,Goiânia,2018-02-22,636
AB1013,2.0,Rio de Janeiro,2018-02-22,134
AB1010,5.0,Nova Iguaço,2018-02-22,575
AB1011,4.0,Guarulhos,2018-02-22,524
AB1010,1.0,Fortaleza,2018-02-22,719
AB1001,3.0,Goiânia,2018-02-22,162
AB1014,3.0,Niterói,2018-02-22,381
AB1012,3.0,Niterói,2018-02-22,71
AB1021,3.0,Nova Iguaço,2018-02-22,472
AB1020,5.0,Recife,2018-02-23,380
AB1016,2.0,Guarulhos,2018-02-23,128
AB1012,1.0,Guarulhos,2018-02-23,122
AB1013,1.0,Campinas,2018-02-23,770
AB1010,4.0,Recife,2018-02-23,768
AB1004,5.0,Niterói,2018-02-23,710
AB1006,3.0,Nova Iguaço,2018-02-23,806
AB1023,2.0,Campinas,2018-02-23,300
AB1004,3.0,Guarulhos,2018-02-23,372
AB1003,1.0,Guarulhos,2018-02-23,41
AB1018,1.0,Fortaleza,2018-02-23,503
AB1008,3.0,Porto Alegre,2018-02-23,68
AB1020,4.0,Guarulhos,2018-02-23,433
AB1009,4.0,Goiânia,2018-02-23,759
AB1012,5.0,Nova Iguaço,2018-02-23,278
AB1022,5.0,Belo Horizonte,2018-02-23,193
AB1019,2.0,Porto Alegre,2018-02-23,218
AB1004,3.0,Salvador,2018-02-23,800
AB1016,3.0,Guarulhos,2018-02-23,141
AB1024,5.0,Porto Alegre,2018-02-23,189
AB1020,3.0,Goiânia,2018-02-23,162
AB1009,3.0,Guarulhos,2018-02-23,242
AB1001,5.0,Niterói,2018-02-23,390
AB1023,1.0,Porto Alegre,2018-02-23,760
AB1017,5.0,Goiânia,2018-02-23,539
AB1003,2.0,Guarulhos,2018-02-23,302
AB1023,2.0,Salvador,2018-02-24,247
AB1011,4.0,Fortaleza,2018-02-24,183
AB1011,4.0,Belo Horizonte,2018-02-24,251
AB1003,1.0,Guarulhos,2018-02-24,538
AB1007,5.0,Fortaleza,2018-02-24,269
AB1006,5.0,Rio de Janeiro,2018-02-24,195
AB1011,1.0,Rio de Janeiro,2018-02-24,155
AB1011,5.0,Campinas,2018-02-24,96
AB1002,2.0,Niterói,2018-02-24,135
AB1003,5.0,Nova Iguaço,2018-02-24,477
AB1011,5.0,Guarulhos,2018-02-24,567
AB1014,4.0,Porto Alegre,2018-02-24,221
AB1007,5.0,Nova Iguaço,2018-02-24,330
AB1009,5.0,Belo Horizonte,2018-02-24,651
AB1024,2.0,Guarulhos,2018-02-24,167
AB1009,4.0,Goiânia,2018-02-24,103
AB1011,5.0,Fortaleza,2018-02-24,519
AB1009,5.0,Fortaleza,2018-02-24,796
AB1004,1.0,Campinas,2018-02-25,45
AB1014,3.0,Niterói,2018-02-25,473
AB1006,3.0,Recife,2018-02-25,370
AB1021,3.0,Nova Iguaço,2018-02-25,384
AB1022,2.0,Campinas,2018-02-25,191
AB1010,4.0,Rio de Janeiro,2018-02-25,771
AB1009,5.0,Nova Iguaço,2018-02-25,330
AB1008,2.0,Porto Alegre,2018-02-25,200
AB1022,3.0,Fortaleza,2018-02-25,796
AB1001,1.0,Porto Alegre,2018-02-25,64
AB1024,1.0,Nova Iguaço,2018-02-25,517
AB1002,1.0,Campinas,2018-02-25,663
AB1015,4.0,Recife,2018-02-25,603
AB1010,3.0,Goiânia,2018-02-25,88
AB1011,5.0,Recife,2018-02-25,39
AB1010,2.0,São Paulo,2018-02-25,160
AB1002,3.0,Guarulhos,2018-02-25,548
AB1012,1.0,Belo Horizonte,2018-02-25,357
AB1006,5.0,Niterói,2018-02-25,809
AB1006,1.0,Recife,2018-02-26,820
AB1001,2.0,Guarulhos,2018-02-26,41
AB1008,5.0,Curitiba,2018-02-26,533
AB1015,2.0,Recife,2018-02-26,70
AB1004,1.0,Niterói,2018-02-26,258
AB1014,4.0,Salvador,2018-02-26,97
AB1006,1.0,Nova Iguaço,2018-02-26,281
AB1007,5.0,Salvador,2018-02-26,31
AB1024,3.0,Belo Horizonte,2018-02-26,430
AB1014,1.0,Rio de Janeiro,2018-02-26,405
AB1017,1.0,Porto Alegre,2018-02-26,444
AB1015,3.0,Salvador,2018-02-27,170
AB1024,2.0,Belo Horizonte,2018-02-27,520
AB1018,5.0,Campinas,2018-02-27,722
AB1003,4.0,Guarulhos,2018-02-27,119
AB1002,3.0,Guarulhos,2018-02-27,372
AB1004,4.0,Guarulhos,2018-02-27,84
AB1011,1.0,Niterói,2018-02-27,706
AB1008,1.0,Belo Horizonte,2018-02-27,391
AB1017,3.0,Guarulhos,2018-02-27,587
AB1020,2.0,Guarulhos,2018-02-27,142
AB1005,3.0,Campinas,2018-02-27,138
AB1005,3.0,Guarulhos,2018-02-27,184
AB1006,5.0,Niterói,2018-02-27,708
AB1005,2.0,Fortaleza,2018-02-27,519
AB1019,3.0,Fortaleza,2018-02-27,697
AB1006,4.0,Campinas,2018-02-27,265
AB1011,2.0,Goiânia,2018-02-27,438
AB1015,5.0,Guarulhos,2018-02-27,318
AB1022,2.0,Curitiba,2018-02-27,178
AB1015,4.0,Campinas,2018-02-27,677
AB1019,4.0,Belo Horizonte,2018-02-27,590
AB1014,2.0,Fortaleza,2018-02-27,735
AB1012,1.0,São Paulo,2018-02-28,650
AB1004,1.0,Nova Iguaço,2018-02-28,455
AB1018,2.0,Salvador,2018-02-28,34
AB1011,4.0,Goiânia,2018-02-28,274
AB1019,2.0,Guarulhos,2018-02-28,341
AB1001,4.0,São Paulo,2018-02-28,753
AB1002,5.0,Guarulhos,2018-02-28,399
AB1024,5.0,Fortaleza,2018-02-28,215
AB1014,3.0,Fortaleza,2018-02-28,697
AB1020,4.0,Goiânia,2018-02-28,435
AB1010,2.0,Curitiba,2018-02-28,686
AB1012,4.0,Salvador,2018-02-28,700
AB1022,5.0,Belo Horizonte,2018-02-28,626
AB1001,5.0,Campinas,2018-02-28,199
AB1008,2.0,Guarulhos,2018-02-28,62
AB1012,1.0,Guarulhos,2018-02-28,577
AB1013,5.0,Recife,2018-02-28,459
AB1004,1.0,Recife,2018-02-28,27
AB1018,2.0,Belo Horizonte,2018-02-28,383
AB1022,2.0,Salvador,2018-02-28,264
AB1007,1.0,Nova Iguaço,2018-02-28,585
AB1017,4.0,Porto Alegre,2018-02-28,181
AB1021,1.0,Goiânia,2018-03-01,173
AB1024,1.0,Belo Horizonte,2018-03-01,418
AB1020,1.0,Niterói,2018-03-01,381
AB1024,2.0,Curitiba,2018-03-01,493
AB1007,5.0,Porto Alegre,2018-03-01,489
AB1005,4.0,Belo Horizonte,2018-03-01,430
AB1014,4.0,Fortaleza,2018-03-01,557
AB1003,4.0,Belo Horizonte,2018-03-01,742
AB1022,3.0,Recife,2018-03-01,653
AB1022,1.0,Curitiba,2018-03-01,66
AB1005,2.0,Fortaleza,2018-03-01,657
AB1002,2.0,Curitiba,2018-03-01,367
AB1011,1.0,Campinas,2018-03-01,529
AB1016,1.0,Guarulhos,2018-03-01,340
AB1003,2.0,Rio de Janeiro,2018-03-01,462
AB1011,1.0,Guarulhos,2018-03-01,348
AB1012,1.0,Niterói,2018-03-01,73
AB1024,2.0,Niterói,2018-03-01,495
AB1015,3.0,Nova Iguaço,2018-03-01,460
AB1024,4.0,Belo Horizonte,2018-03-01,391
AB1003,4.0,Fortaleza,2018-03-01,781
AB1003,1.0,Niterói,2018-03-01,258
AB1009,2.0,Guarulhos,2018-03-02,538
AB1002,1.0,Belo Horizonte,2018-03-02,21
AB1022,5.0,Guarulhos,2018-03-02,467
AB1016,4.0,São Paulo,2018-03-02,320
AB1007,5.0,Guarulhos,2018-03-02,392
AB1006,5.0,Guarulhos,2018-03-02,214
AB1008,2.0,Guarulhos,2018-03-02,242
AB1021,2.0,Guarulhos,2018-03-02,467
AB1004,3.0,Salvador,2018-03-02,775
AB1014,3.0,Niterói,2018-03-02,236
AB1004,1.0,Salvador,2018-03-02,534
AB1015,3.0,Rio de Janeiro,2018-03-02,325
AB1011,1.0,Campinas,2018-03-02,678
AB1019,4.0,Porto Alegre,2018-03-02,328
AB1004,3.0,Niterói,2018-03-02,546
AB1011,5.0,Salvador,2018-03-02,448
AB1013,1.0,Fortaleza,2018-03-02,133
AB1020,3.0,Campinas,2018-03-02,732
AB1008,4.0,Nova Iguaço,2018-03-02,452
AB1021,1.0,Guarulhos,2018-03-02,538
AB1008,1.0,Curitiba,2018-03-02,498
AB1002,5.0,Niterói,2018-03-02,549
AB1021,2.0,Campinas,2018-03-03,36
AB1021,1.0,Fortaleza,2018-03-03,426
AB1003,5.0,Nova Iguaço,2018-03-03,680
AB1015,2.0,Belo Horizonte,2018-03-03,415
AB1007,3.0,Niterói,2018-03-03,584
AB1011,2.0,Fortaleza,2018-03-03,519
AB1023,4.0,Fortaleza,2018-03-03,354
AB1022,2.0,Goiânia,2018-03-03,162
AB1014,1.0,São Paulo,2018-03-03,753
AB1016,1.0,Guarulhos,2018-03-03,623
AB1020,3.0,Curitiba,2018-03-03,741
AB1008,5.0,Guarulhos,2018-03-03,403
AB1009,5.0,Belo Horizonte,2018-03-03,21
AB1017,5.0,Rio de Janeiro,2018-03-03,804
AB1013,1.0,Guarulhos,2018-03-03,538
AB1018,1.0,São Paulo,2018-03-03,209
AB1010,3.0,Porto Alegre,2018-03-03,221
AB1006,5.0,Rio de Janeiro,2018-03-03,749
AB1011,3.0,Niterói,2018-03-03,486
AB1020,5.0,Nova Iguaço,2018-03-03,420
AB1011,1.0,Rio de Janeiro,2018-03-04,259
AB1021,4.0,Guarulhos,2018-03-04,128
AB1014,1.0,Fortaleza,2018-03-04,519
AB1013,3.0,Campinas,2018-03-04,2
AB1018,5.0,Curitiba,2018-03-04,7
AB1008,3.0,Belo Horizonte,2018-03-04,441
AB1018,3.0,Campinas,2018-03-04,563
AB1011,1.0,Niterói,2018-03-04,708
AB1024,5.0,Recife,2018-03-04,27
AB1015,2.0,Curitiba,2018-03-04,498
AB1020,5.0,Campinas,2018-03-04,640
AB1009,5.0,Fortaleza,2018-03-04,697
AB1011,2.0,Guarulhos,2018-03-04,538
AB1017,4.0,Guarulhos,2018-03-04,403
AB1002,3.0,Fortaleza,2018-03-04,735
AB1009,4.0,Nova Iguaço,2018-03-04,9
AB1022,5.0,Porto Alegre,2018-03-04,38
AB1018,1.0,Salvador,2018-03-04,252
